"ID","Preferred Foot","Position","Height","Weight","Crossing","Finishing","HeadingAccuracy","ShortPassing","Volleys","Dribbling","Curve","FKAccuracy","LongPassing","BallControl","Acceleration","SprintSpeed","Agility","Reactions","Balance","ShotPower","Jumping","Stamina","Strength","LongShots","Aggression","Interceptions","Positioning","Vision","Composure","Marking","StandingTackle","SlidingTackle"
235768,"Right","RW","5'9","161lbs",54,62,62,54,48,59,38,25,31,58,66,64,60,52,61,57,64,43,65,43,46,21,60,55,44,48,17,20
237305,"Right","GK","6'3","181lbs",12,5,30,36,5,10,10,13,34,31,37,39,38,57,28,21,50,41,43,8,17,9,5,42,38,12,10,10
242169,"Right","LB","5'9","150lbs",55,21,35,48,28,50,27,28,43,52,78,72,75,47,72,23,61,76,44,26,54,45,40,34,39,54,57,60
243449,"Right","CB","6'2","157lbs",38,22,57,42,33,36,28,30,48,42,55,55,42,57,56,47,55,63,70,29,58,48,23,36,43,58,63,57
231674,"Left","LB","5'10","141lbs",53,26,55,44,25,54,48,40,46,53,76,80,68,51,71,22,86,80,63,22,60,52,52,40,45,53,55,52
212475,"Right","RM","5'10","165lbs",55,40,54,64,42,57,57,49,62,58,67,69,61,53,71,58,61,70,58,54,59,55,46,47,42,58,54,52
241915,"Right","CM","6'2","163lbs",42,48,31,62,38,58,39,34,54,61,75,81,63,54,77,58,50,69,70,43,54,46,60,58,56,39,52,42
236796,"Right","CB","6'4","183lbs",31,23,53,52,36,30,35,35,36,47,67,62,50,49,52,47,63,55,71,24,47,56,31,39,44,57,62,56
242428,"Right","CM","5'9","159lbs",41,48,45,66,47,58,46,51,57,57,67,68,66,56,67,53,55,48,57,36,32,36,59,66,61,45,43,39
243964,"Right","ST","6'1","168lbs",29,61,58,48,46,57,44,28,32,54,63,60,47,55,59,60,55,56,57,56,31,11,55,43,53,19,13,15
28157,"Right","GK","6'1","168lbs",12,11,15,28,17,15,21,12,25,26,30,28,25,51,25,19,60,27,60,15,31,21,9,39,45,12,15,17
233725,"Right","GK","6'5","183lbs",12,6,12,27,9,11,14,12,23,14,17,18,34,58,29,22,35,25,56,8,20,12,7,37,25,10,14,14
235261,"Right","CB","6'5","168lbs",27,24,69,56,32,32,31,23,40,48,55,54,58,46,44,31,71,53,69,23,60,57,30,28,39,57,60,59
235773,"Right","RB","5'10","165lbs",60,43,45,44,34,57,30,34,32,53,78,73,64,46,66,52,67,78,78,61,69,48,32,55,39,45,58,56
241918,"Right","ST","6'0","163lbs",33,55,53,47,44,54,31,34,43,47,81,78,64,64,68,53,64,53,63,49,50,20,61,53,58,22,18,15
231935,"Right","GK","6'3","181lbs",14,9,12,27,8,13,15,12,16,12,28,19,22,53,25,16,36,29,61,10,22,17,18,26,52,18,13,12
244735,"Left","CM","5'10","159lbs",62,48,58,64,53,55,58,48,60,57,72,71,65,59,69,59,60,50,59,59,69,54,48,50,57,57,64,63
232704,"Right","LCB","6'0","159lbs",22,24,51,42,24,27,23,24,35,30,79,84,51,55,55,29,83,72,76,22,57,52,22,32,57,59,59,56
236800,"Right","LS","5'7","137lbs",41,47,48,57,31,57,44,30,50,52,81,87,74,54,84,47,59,54,41,38,57,43,53,43,37,46,36,35
242688,"Right","CDM","5'11","159lbs",38,34,62,62,27,51,30,37,45,61,62,57,59,53,65,45,56,65,56,31,60,56,38,45,49,55,57,52
242433,"Left","CF","6'3","174lbs",41,65,61,49,53,51,42,41,39,50,65,75,54,62,53,57,62,60,69,54,66,26,58,55,61,24,23,24
242689,"Right","GK","6'2","174lbs",13,9,14,23,8,10,13,10,21,10,16,33,35,51,38,25,51,16,49,5,24,14,7,37,41,9,10,12
226818,"Left","CB","6'2","176lbs",26,17,48,43,21,23,27,21,27,33,50,46,43,54,50,40,70,57,66,16,63,56,27,34,39,58,61,55
231939,"Right","CB","6'0","165lbs",27,55,50,47,37,49,33,26,34,49,67,67,70,59,46,57,50,72,64,48,64,60,57,47,45,46,60,59
242947,"Left","ST","6'2","176lbs",39,59,54,51,45,59,58,34,33,58,69,68,62,47,54,53,63,55,66,45,34,20,48,39,46,24,28,20
245763,"Right","RB","6'1","174lbs",52,34,62,53,27,52,33,30,47,49,68,66,54,54,49,32,52,51,62,29,54,61,45,40,41,53,58,55
221956,"Left","CDM","5'9","152lbs",43,24,46,57,20,53,33,29,51,57,67,62,45,61,76,24,64,65,44,27,52,56,35,47,39,56,58,55
230149,"Left","LB","5'8","139lbs",57,24,50,54,25,55,32,24,40,50,64,67,74,47,79,30,69,70,60,26,47,50,41,40,37,49,59,56
233221,"Right","RB","5'9","154lbs",47,25,57,56,23,50,33,33,30,46,72,74,60,55,76,20,60,58,59,27,48,56,52,36,37,62,52,49
242694,"Right","CAM","5'6","139lbs",48,57,38,51,54,63,68,57,45,54,75,69,71,65,78,55,52,50,44,40,38,21,52,51,61,19,28,18
237831,"Right","RM","5'8","150lbs",47,47,29,43,46,63,43,35,40,62,90,90,79,45,78,54,41,50,59,41,26,25,43,48,44,29,22,29
244999,"Right","CB","5'10","154lbs",38,25,59,54,34,29,29,24,41,41,55,55,41,38,67,48,72,44,71,20,63,47,21,29,44,48,63,59
237576,"Right","GK","5'11","183lbs",11,8,10,28,9,11,12,13,22,16,22,30,31,53,49,21,60,22,40,5,20,7,5,33,46,15,14,13
244746,"Left","GK","6'4","172lbs",12,9,14,30,7,14,16,15,25,18,21,26,36,56,24,19,38,29,64,8,28,15,7,38,39,8,15,11
234251,"Right","LM","5'9","141lbs",53,50,48,55,49,60,55,49,52,55,61,60,65,56,61,55,57,55,40,46,42,31,49,58,62,29,34,49
241419,"Left","CM","6'0","150lbs",44,46,45,68,40,50,54,39,60,59,69,67,57,56,65,50,51,56,42,45,37,32,47,58,62,40,46,48
184843,"Right","CB","6'1","179lbs",57,38,51,53,53,40,43,25,47,41,57,62,56,53,68,68,62,89,82,54,65,51,43,36,57,57,63,61
232460,"Left","CB","6'2","179lbs",26,16,50,50,23,30,22,26,45,33,77,74,49,42,33,45,68,50,84,20,49,51,47,32,47,55,60,56
245004,"Right","CM","6'1","181lbs",49,33,55,65,31,55,40,39,55,60,57,60,52,54,54,45,54,55,66,34,61,50,38,45,42,49,57,53
245516,"Right","CB","6'0","168lbs",36,17,54,49,16,31,23,22,39,42,62,64,53,56,59,27,70,57,59,20,54,57,29,36,46,55,57,58
245517,"Right","CDM","5'10","165lbs",48,32,51,58,28,54,31,37,54,57,62,52,58,56,65,40,64,48,56,36,54,57,26,49,40,55,58,57
245007,"Right","GK","6'2","183lbs",13,15,13,21,5,13,10,13,15,19,17,16,49,45,45,18,53,19,58,17,20,7,6,39,28,9,11,11
240400,"Right","ST","6'0","172lbs",51,57,47,46,47,53,42,33,38,56,69,70,61,58,67,48,57,52,67,47,42,20,63,51,58,35,18,18
242192,"Right","CB","5'11","161lbs",25,24,54,40,29,36,29,22,35,40,64,58,53,46,66,37,73,55,65,26,62,55,29,34,45,48,60,63
242449,"Right","RM","5'11","159lbs",49,54,43,57,36,55,31,32,55,53,71,72,76,53,73,50,63,64,57,41,54,40,53,49,50,55,39,31
243217,"Right","CM","5'10","157lbs",61,32,41,63,34,53,33,35,61,58,68,68,50,55,68,51,58,67,67,31,56,59,54,50,43,58,53,54
245523,"Left","CAM","5'6","134lbs",49,53,38,57,34,58,41,46,54,56,71,72,57,53,85,44,55,51,39,43,45,32,52,54,53,33,36,34
239125,"Right","ST","6'1","165lbs",32,59,59,46,36,53,37,30,29,56,63,66,65,54,68,54,60,62,61,52,34,15,53,50,50,44,12,17
245781,"Right","LCB","6'1","163lbs",27,21,52,54,28,29,26,28,25,56,65,62,50,52,58,37,63,60,59,18,50,57,26,29,47,59,56,57
226838,"Right","GK","6'2","179lbs",20,12,19,30,18,15,20,15,21,21,48,49,30,47,62,24,74,37,72,16,36,18,19,32,28,16,12,18
242198,"Right","ST","5'11","157lbs",45,58,43,62,40,59,48,43,60,57,69,67,63,54,69,56,65,53,56,53,30,38,55,55,58,22,42,45
246294,"Right","RW","5'6","150lbs",51,56,49,50,48,56,52,43,40,57,77,73,70,45,84,60,47,40,42,45,37,27,54,55,56,31,35,32
11800,"Left","GK","6'2","185lbs",13,20,11,24,17,20,19,15,27,23,49,47,65,58,60,17,53,40,63,19,44,29,19,15,40,20,17,18
246297,"Right","CAM","6'2","183lbs",44,50,59,63,59,52,45,47,56,60,66,64,48,54,47,53,61,51,71,54,63,30,38,63,39,47,56,47
241434,"Right","RB","5'10","143lbs",58,20,45,56,21,53,60,48,49,56,69,67,58,53,61,54,55,58,57,22,50,53,52,50,47,57,55,54
243482,"Right","CB","6'1","174lbs",29,25,53,46,34,29,35,34,30,48,59,54,44,49,54,44,67,60,66,23,48,57,31,32,40,47,62,61
246042,"Right","CM","5'11","154lbs",42,37,55,59,45,62,40,47,60,60,65,66,60,53,60,64,60,55,67,42,55,56,50,54,50,55,55,54
220187,"Right","ST","5'7","141lbs",25,57,48,45,45,60,40,31,33,57,77,76,87,50,83,56,55,70,43,45,45,23,57,43,47,20,22,13
245019,"Right","CB","6'1","170lbs",26,20,54,47,23,30,30,21,29,38,46,39,34,55,48,42,62,61,63,17,54,58,27,33,50,55,59,55
246299,"Left","CDM","6'4","170lbs",45,38,48,61,34,59,36,33,57,57,62,63,53,53,46,53,56,52,76,29,56,51,47,52,51,48,58,61
244508,"Right","ST","5'10","141lbs",52,57,53,49,42,58,34,29,40,49,76,70,67,54,70,48,61,54,59,49,32,18,60,56,43,20,20,17
246300,"Right","CB","5'11","163lbs",28,24,56,37,22,22,25,27,30,33,63,60,50,46,65,39,69,56,67,30,63,54,29,28,43,58,60,55
240669,"Right","CDM","6'2","196lbs",48,42,55,68,39,57,44,42,57,58,62,64,64,51,67,49,70,56,77,45,58,52,36,45,47,40,51,59
230942,"Right","CB","6'2","168lbs",29,21,55,48,20,32,19,26,37,42,59,65,53,41,52,38,64,50,68,26,67,52,33,38,47,58,54,52
245536,"Right","CF","5'10","154lbs",52,55,45,58,48,61,52,54,55,60,66,54,64,47,70,53,43,32,41,54,35,14,55,60,49,15,18,23
246305,"Right","CDM","5'7","146lbs",49,37,55,59,33,56,48,39,52,58,59,61,56,56,72,52,57,50,43,33,60,54,31,53,57,58,57,59
241954,"Right","ST","5'11","143lbs",38,57,55,52,46,59,37,36,44,60,69,78,61,53,74,49,68,54,56,45,39,18,54,54,48,21,17,21
223011,"Right","GK","5'11","165lbs",13,6,19,21,15,7,19,16,25,19,42,46,37,55,59,21,64,28,47,15,11,13,5,15,51,8,8,9
243235,"Right","RB","5'10","154lbs",50,31,52,53,41,58,51,38,46,52,71,72,78,53,66,39,69,64,49,37,63,52,47,39,44,54,55,54
233252,"Right","GK","6'1","161lbs",12,9,12,23,6,13,10,14,22,12,16,18,30,55,45,23,58,28,40,8,28,11,6,29,33,8,11,11
242468,"Right","RM","6'1","161lbs",51,49,35,54,54,59,43,38,50,56,66,77,57,52,79,60,53,59,68,41,35,26,54,48,54,31,30,26
224550,"Right","LCB","6'2","176lbs",24,22,56,30,25,28,20,23,24,38,60,59,38,46,51,40,66,70,82,18,45,58,29,21,43,55,59,52
242728,"Right","CAM","6'0","170lbs",40,43,41,68,38,53,49,44,64,57,63,61,61,54,59,45,48,33,60,41,35,22,48,53,52,16,43,46
229674,"Right","RM","6'0","168lbs",63,42,38,59,38,53,50,44,50,52,79,80,56,40,61,44,59,58,57,32,40,21,47,57,48,44,44,38
239146,"Left","LM","5'8","150lbs",49,49,36,54,55,64,45,37,46,59,77,67,90,52,83,54,45,47,37,44,45,24,51,50,50,14,34,37
228139,"Right","CM","5'11","170lbs",41,55,43,64,39,60,31,34,62,61,65,68,61,47,64,54,62,51,60,48,59,42,52,48,40,57,59,55
244011,"Right","GK","6'2","174lbs",14,9,10,30,5,13,12,12,25,20,38,35,36,45,45,19,67,30,55,7,28,12,7,33,30,9,11,14
244780,"Left","LB","5'10","152lbs",45,27,46,40,29,55,32,29,33,50,74,71,58,52,78,29,61,59,56,24,55,56,39,35,45,60,58,63
245804,"Right","ST","5'10","132lbs",32,59,61,46,45,55,41,35,39,58,64,62,57,58,76,53,68,57,45,56,31,14,51,52,50,18,17,16
246316,"Right","CF","5'5","146lbs",49,54,56,56,49,56,58,52,53,60,66,61,66,61,82,56,70,57,41,48,37,18,54,60,57,21,24,20
244013,"Left","LM","5'9","150lbs",59,41,40,54,36,59,51,40,48,52,78,72,77,49,78,50,67,65,48,46,65,52,47,43,42,50,54,52
227630,"Right","LM","5'10","152lbs",53,50,35,54,42,60,51,32,49,54,72,70,70,47,84,40,33,63,58,38,44,21,47,53,48,30,32,28
243502,"Right","GK","6'1","187lbs",14,6,10,23,8,13,11,12,16,14,29,23,37,48,37,24,52,24,62,9,25,11,8,26,48,15,13,11
237615,"Right","GK","6'1","163lbs",13,6,14,20,6,12,13,12,28,17,23,21,39,46,28,20,58,21,38,6,19,8,6,26,49,28,9,12
202800,"Right","LCM","6'2","185lbs",50,48,57,60,34,52,37,44,55,53,42,45,33,53,40,57,61,48,71,52,63,57,43,52,53,52,57,55
245553,"Right","ST","6'2","192lbs",29,54,62,44,34,52,36,29,31,53,71,75,57,53,50,51,68,55,76,50,50,16,54,48,45,15,17,13
235058,"Left","LB","6'0","139lbs",57,34,50,53,39,55,45,36,52,49,73,74,67,55,77,45,61,55,69,37,52,51,52,47,55,52,53,54
244275,"Left","LM","5'9","154lbs",55,52,43,52,46,60,55,38,40,57,79,79,72,43,80,56,57,49,38,43,43,49,53,50,60,46,45,42
243764,"Left","LM","5'8","139lbs",55,38,37,54,43,60,58,62,55,61,61,61,70,44,65,48,42,55,43,31,55,21,56,61,50,28,45,48
220981,"Left","LWB","6'0","181lbs",61,46,50,48,48,56,60,61,55,25,79,86,68,54,67,60,70,63,74,54,61,48,54,50,46,59,53,58
225845,"Right","GK","5'9","152lbs",9,7,10,23,10,8,9,7,21,17,40,41,44,57,50,21,59,28,52,15,13,23,9,49,45,21,8,10
239926,"Left","CM","6'0","154lbs",56,42,48,59,42,55,42,38,57,60,74,68,69,58,69,55,65,70,64,40,58,51,52,55,39,51,53,49
227895,"Right","LM","6'1","174lbs",51,51,55,54,34,59,43,38,49,54,74,71,61,52,57,55,59,66,67,53,43,42,49,51,53,26,36,39
239927,"Right","GK","6'0","159lbs",11,8,13,28,10,13,11,12,18,16,15,32,29,59,47,18,63,26,69,10,23,7,9,33,38,24,12,11
199480,"Right","RCM","6'1","176lbs",57,55,57,58,42,53,53,55,56,58,51,54,59,47,51,57,49,68,77,57,60,58,53,55,54,36,53,53
242488,"Right","LW","5'9","154lbs",51,53,45,56,32,54,36,34,51,61,74,71,68,57,68,55,64,61,64,52,55,45,51,54,56,52,47,53
245816,"Right","ST","6'1","170lbs",33,62,61,48,42,46,35,30,39,55,58,59,55,57,58,51,66,55,61,50,27,20,59,55,49,13,17,18
226105,"Left","ST","6'3","187lbs",26,57,58,52,34,56,34,34,40,58,51,52,52,52,48,59,57,62,74,56,45,17,53,42,45,14,20,14
234297,"Right","LCM","5'11","183lbs",45,45,44,59,31,60,32,41,58,57,67,72,65,55,63,49,66,55,61,49,56,54,42,57,48,57,58,56
245049,"Right","ST","6'0","165lbs",39,59,53,58,31,51,38,32,51,55,60,61,53,60,58,58,62,56,65,45,53,49,56,56,55,23,28,25
243258,"Right","CB","6'1","165lbs",36,25,63,36,32,26,34,37,33,38,52,48,47,50,55,49,63,49,58,29,52,57,32,33,44,57,60,60
243259,"Left","LB","5'10","165lbs",57,34,55,36,37,55,34,43,33,47,61,52,50,57,67,29,57,62,59,36,59,56,51,40,40,56,60,60
243260,"Right","GK","6'1","187lbs",10,8,14,28,8,13,11,10,15,16,18,15,30,42,33,18,43,19,80,6,22,8,7,35,38,9,12,14
246077,"Left","ST","6'3","176lbs",35,61,62,44,45,48,29,25,35,43,67,65,51,47,48,58,68,57,75,51,50,24,58,41,53,24,17,20
232767,"Right","CDM","5'9","152lbs",38,34,54,57,34,53,36,38,48,60,67,69,80,58,67,47,72,60,61,46,58,68,27,46,48,46,53,53
234815,"Right","CB","6'1","176lbs",22,22,53,33,28,25,31,22,33,30,56,56,45,50,56,38,75,56,66,24,50,54,22,37,46,59,64,58
246335,"Right","CM","5'7","146lbs",48,42,57,61,41,56,46,42,59,58,63,67,58,58,64,60,59,59,41,40,58,50,54,51,56,53,55,57
235072,"Left","LWB","6'1","168lbs",61,33,60,55,32,60,60,57,52,57,56,67,41,58,51,46,58,52,62,46,54,52,58,50,53,57,54,54
240192,"Left","GK","6'4","190lbs",10,7,13,20,7,11,13,12,20,15,32,28,35,45,33,19,42,18,63,9,21,13,6,42,38,8,10,14
236358,"Right","CAM","5'10","159lbs",45,43,44,55,52,57,49,45,56,59,71,62,72,53,67,51,52,31,53,40,41,34,41,68,60,33,45,34
245318,"Right","CM","5'9","139lbs",42,36,57,71,41,58,40,43,67,55,63,64,57,51,80,51,60,47,38,39,62,55,40,47,42,53,67,66
226120,"Right","GK","6'0","168lbs",21,19,14,29,18,16,12,17,27,20,48,44,30,58,59,25,59,38,48,20,26,23,16,20,47,8,15,18
243273,"Left","RM","5'10","141lbs",49,54,49,53,44,58,48,46,51,59,71,69,59,50,62,49,56,49,50,47,34,20,56,52,43,19,27,21
244042,"Right","ST","5'11","165lbs",28,55,49,46,49,63,46,29,33,60,67,69,86,56,66,54,89,75,57,52,31,10,52,53,48,40,14,16
232267,"Right","LWB","5'9","172lbs",48,37,54,53,34,58,41,30,56,52,60,64,69,53,78,39,76,75,74,27,52,60,28,32,45,58,56,52
208460,"Right","GK","5'11","165lbs",12,18,16,25,18,20,20,19,25,23,43,48,50,53,65,19,56,41,55,14,20,17,19,17,40,13,16,19
242252,"Right","GK","6'4","181lbs",11,8,13,27,9,9,11,13,23,11,32,35,21,48,41,19,57,24,49,6,27,10,19,52,39,8,14,14
237645,"Right","ST","6'1","174lbs",45,56,56,54,49,54,31,26,27,59,57,64,54,54,54,48,69,63,64,53,29,14,57,46,51,20,18,19
241997,"Right","ST","5'11","165lbs",31,60,45,37,35,52,36,29,25,54,90,84,85,45,65,48,62,62,79,53,30,19,60,43,43,18,14,15
203598,"Right","ST","6'1","165lbs",29,62,57,42,42,43,39,36,36,56,63,64,68,53,72,56,63,59,71,50,57,35,52,30,50,31,11,11
244558,"Right","RB","5'7","143lbs",45,27,64,50,34,45,37,33,46,36,67,73,60,58,74,36,67,57,49,35,57,57,47,49,45,62,58,56
245070,"Right","CB","6'3","203lbs",29,25,53,35,26,37,31,24,45,31,63,67,55,49,58,35,65,68,73,17,67,57,21,36,51,56,56,57
240208,"Left","ST","6'4","192lbs",27,61,65,39,49,49,29,24,20,53,52,60,53,51,37,55,66,70,80,52,71,19,54,43,58,21,20,21
244048,"Right","LM","5'11","154lbs",49,50,30,52,43,66,46,36,47,62,68,69,66,45,70,50,61,53,42,39,35,20,46,52,48,21,29,21
244816,"Left","LB","5'11","172lbs",49,30,56,29,26,59,32,30,24,46,72,70,58,51,65,26,55,63,60,24,54,56,48,37,53,57,61,58
243281,"Right","CB","6'0","154lbs",29,28,55,42,34,29,30,32,29,35,47,39,37,57,64,50,61,33,58,27,57,57,29,35,42,59,61,59
245329,"Right","RCB","6'4","176lbs",21,20,48,38,20,30,27,29,29,36,63,64,48,60,58,32,66,65,77,24,52,53,27,34,41,58,57,53
246353,"Right","CAM","5'10","150lbs",45,57,40,61,42,62,41,34,58,62,68,71,57,51,65,62,64,62,62,53,58,30,51,38,58,35,21,19
246609,"Right","CM","5'9","159lbs",50,48,55,60,35,59,45,42,58,58,58,59,56,60,62,56,61,58,55,44,58,50,43,55,58,57,53,58
165458,"Left","RCB","5'11","165lbs",48,34,60,52,41,32,19,46,51,47,35,34,29,52,34,56,67,43,66,47,60,56,31,36,62,55,56,53
236882,"Right","LW","5'10","161lbs",53,54,39,54,49,58,55,42,44,57,67,66,55,55,66,62,44,34,48,52,42,28,55,56,57,29,27,29
239698,"Right","ST","5'10","185lbs",44,59,47,50,49,51,43,33,35,54,73,76,81,50,80,58,83,65,76,53,63,17,52,36,47,16,28,16
245074,"Right","GK","6'2","172lbs",11,6,14,22,8,10,10,13,20,14,21,16,24,52,39,20,41,24,63,6,16,7,6,27,32,7,13,14
234324,"Right","GK","6'3","174lbs",14,6,10,26,9,11,10,13,36,12,34,38,28,43,22,18,38,27,65,5,23,10,5,34,37,13,11,13
237652,"Left","LM","5'9","157lbs",53,41,48,51,35,58,39,33,54,52,73,74,75,52,72,52,60,56,54,39,50,41,58,48,44,44,39,49
243540,"Right","CB","6'1","150lbs",33,32,54,39,25,48,27,28,29,44,60,52,48,49,61,39,68,59,65,19,60,57,29,30,41,56,59,54
239445,"Right","LM","5'8","150lbs",53,47,35,52,40,60,45,40,45,57,79,77,76,45,79,53,45,68,42,42,28,27,42,48,44,24,23,31
239958,"Right","CM","5'10","146lbs",53,39,47,65,53,58,54,58,60,60,70,65,68,51,77,55,51,50,46,36,48,40,42,63,49,25,55,57
238167,"Right","GK","6'3","187lbs",10,10,11,28,10,10,11,14,18,12,33,16,25,51,25,21,31,22,57,10,20,14,10,26,33,9,14,12
242007,"Right","RB","5'11","143lbs",53,34,50,40,31,54,34,37,43,49,71,63,56,54,67,35,70,67,61,32,57,55,47,36,45,52,57,58
233048,"Right","CM","5'10","150lbs",39,49,48,60,47,59,42,49,56,56,70,71,73,54,71,53,66,59,61,43,57,51,57,54,49,52,53,49
228953,"Right","CM","5'10","161lbs",40,40,34,62,43,57,58,45,59,62,64,63,68,52,75,52,42,58,49,48,55,38,54,58,58,45,45,44
237659,"Left","LB","6'0","170lbs",51,25,50,44,34,50,39,29,45,48,79,81,68,54,60,63,76,51,75,39,63,57,48,46,41,54,58,52
238171,"Right","CM","6'0","148lbs",46,41,47,62,39,60,39,39,54,62,58,62,58,49,69,47,59,64,47,39,60,43,53,59,57,30,50,45
232540,"Left","LB","5'7","139lbs",56,26,44,48,22,49,40,29,40,48,74,73,73,54,84,23,70,62,51,27,52,53,38,40,45,57,55,56
244060,"Right","ST","6'4","187lbs",30,61,55,53,55,52,40,30,29,58,53,44,55,52,60,59,40,57,70,50,45,15,55,44,50,25,26,20
244830,"Right","RB","5'11","157lbs",56,33,46,33,31,58,38,35,32,48,68,60,67,60,52,33,58,58,55,27,59,53,56,43,42,55,63,62
162911,"Right","RB","5'11","163lbs",53,13,56,42,24,41,45,22,52,44,56,57,65,57,72,23,76,81,69,13,70,56,40,52,64,55,59,57
244831,"Right","RM","5'8","148lbs",58,51,41,57,50,64,48,44,56,65,54,60,57,43,78,67,44,51,44,44,32,18,46,52,51,26,34,29
244320,"Right","GK","6'4","176lbs",13,5,13,15,5,7,10,12,23,13,45,42,37,43,42,20,42,36,61,5,23,12,8,26,34,13,12,13
245088,"Right","GK","6'2","165lbs",14,6,14,26,8,13,15,11,25,13,39,38,33,47,44,20,57,29,38,8,26,9,8,35,27,9,12,10
246112,"Right","CAM","5'8","146lbs",46,53,38,54,48,59,49,44,49,59,67,66,69,55,82,56,50,47,42,53,44,28,50,53,58,28,31,29
238177,"Right","CM","5'10","150lbs",50,54,45,61,40,54,48,42,55,56,67,68,60,56,72,54,65,62,59,55,45,44,52,53,58,49,54,51
244065,"Right","ST","6'1","165lbs",30,61,62,45,39,48,37,31,29,48,73,72,65,54,58,51,69,57,65,52,31,11,53,58,56,37,19,19
242531,"Right","LCM","5'7","154lbs",46,44,53,60,37,59,41,34,58,60,75,79,76,54,74,55,72,65,58,43,61,48,56,53,52,53,48,45
244067,"Right","CB","6'3","194lbs",22,20,47,28,27,30,31,26,31,30,64,71,33,42,40,39,73,56,81,26,50,57,26,35,46,63,55,54
233060,"Right","CAM","5'6","117lbs",36,46,49,54,36,65,40,42,50,59,70,65,90,52,77,54,47,65,40,57,51,50,48,46,50,29,48,49
244580,"Right","CM","5'8","161lbs",52,35,56,63,39,57,40,39,61,54,64,60,57,55,69,60,61,55,58,47,60,44,56,55,50,59,56,55
225382,"Right","ST","6'2","201lbs",30,56,64,47,50,53,33,27,35,57,45,58,47,46,36,56,75,47,84,52,60,23,55,47,52,21,21,19
231526,"Right","LM","5'10","152lbs",60,59,39,53,50,60,52,40,59,62,67,61,47,51,71,66,33,32,35,46,31,25,50,51,45,50,32,32
237926,"Right","RCB","6'1","179lbs",38,28,55,50,26,44,37,35,40,50,51,68,50,44,54,40,71,64,69,33,59,49,22,48,59,53,58,56
245606,"Left","LM","5'10","146lbs",60,53,46,55,51,61,50,41,48,61,62,68,50,41,74,60,42,52,42,48,28,25,53,45,46,27,27,29
237929,"Left","LB","5'9","141lbs",59,24,44,40,22,59,50,34,24,51,87,82,77,49,82,60,74,69,58,37,43,48,46,30,39,51,52,50
241259,"Right","RM","6'0","139lbs",53,44,54,52,39,59,58,41,44,56,84,84,83,46,64,48,64,49,58,38,41,21,56,49,40,35,23,15
245355,"Right","CB","6'0","176lbs",30,21,51,37,29,30,27,28,33,35,61,55,48,53,59,41,72,61,64,27,52,51,30,29,46,53,64,67
235884,"Left","LB","6'0","154lbs",47,36,51,55,37,57,37,35,54,57,69,69,63,55,59,36,54,61,56,33,60,49,43,37,52,55,58,57
244076,"Right","ST","5'11","157lbs",26,58,52,46,37,52,31,29,30,57,66,64,74,54,69,60,60,51,56,48,33,11,56,44,41,16,14,13
237933,"Left","LB","5'9","154lbs",52,32,51,40,31,64,47,43,36,50,74,70,69,54,81,37,57,62,51,36,55,59,43,45,49,57,55,53
244077,"Right","CDM","5'11","157lbs",52,35,49,57,31,47,31,60,55,55,62,55,63,52,64,72,60,55,64,48,61,53,45,53,40,54,60,52
224622,"Right","GK","6'2","183lbs",15,17,12,28,17,19,16,13,20,19,41,45,36,59,41,24,58,35,68,11,17,17,15,51,56,25,13,17
225134,"Right","GK","6'2","154lbs",14,16,14,33,14,15,19,16,30,20,61,50,60,62,62,23,73,30,56,20,32,27,13,13,42,10,21,25
234095,"Left","ST","5'10","165lbs",53,61,41,49,35,60,52,38,42,58,73,78,70,51,71,60,48,34,55,51,35,19,50,51,42,20,38,35
237423,"Right","ST","6'2","176lbs",38,56,55,52,49,55,42,38,40,59,70,71,73,48,67,56,68,69,65,43,31,22,54,53,54,28,27,22
239729,"Right","RB","6'0","172lbs",62,25,41,60,28,54,38,31,56,50,52,54,64,53,61,27,64,69,66,26,55,52,42,48,51,51,60,55
220530,"Right","GK","6'3","157lbs",13,14,17,24,14,17,17,15,21,22,34,32,30,38,30,21,39,18,34,14,21,7,6,19,22,11,17,16
233842,"Right","CAM","5'10","163lbs",39,36,46,60,28,57,34,36,57,60,65,66,59,58,69,49,59,59,66,33,53,43,58,57,42,55,38,50
239474,"Right","CF","5'10","143lbs",35,48,45,62,41,63,43,28,61,61,71,73,72,52,70,55,59,58,59,50,47,30,51,52,49,32,18,16
223091,"Left","LB","5'7","157lbs",54,17,42,52,19,57,56,24,46,55,80,78,70,45,79,43,65,73,58,21,49,48,58,46,48,50,53,53
234611,"Right","GK","6'0","165lbs",12,9,13,26,7,6,15,15,29,24,20,22,35,46,43,26,56,26,41,7,29,14,7,34,26,11,14,14
245363,"Right","ST","6'0","154lbs",41,61,48,50,48,60,41,32,34,56,81,78,63,49,53,52,44,41,58,53,30,14,50,51,47,20,12,10
239989,"Right","CB","6'4","172lbs",42,20,53,35,22,38,33,32,36,30,72,74,70,53,56,33,68,58,72,26,64,54,41,39,46,56,58,56
245365,"Right","CAM","5'9","150lbs",50,40,38,55,48,63,54,50,53,60,70,72,65,51,57,49,50,42,38,50,28,29,46,60,50,34,34,30
237430,"Right","GK","6'3","187lbs",12,15,15,16,18,13,19,15,21,12,32,28,45,44,41,16,51,38,72,18,15,13,11,45,37,26,11,16
